,season,year,seasonyear,designer,text
60,spring,2008,s2008,derek-lam,"A child of the seventies, Derek Lam is at his best when he's reimagining the Me Decade. Before his show, the designer explained he was inspired by the late photographer Guy Bourdin. ""I've always loved his work,"" Lam said. ""He's the other side of Helmut Newton—young and fresh and provocative."" Lam's show was all those things, from the first gray-tone leopard-print silk romper to the final look, a louche gold sequin robe. By day, there were mid-calf dresses with V-necks in bold green and red raw silk; and, on the tailored side, a swingy coat-dress with bell sleeves and a double row of gold buttons, or a navy blazer that was all sharp angles worn over a little one-piece.</p><p>After dark, out came the zebra prints and an allover-beaded sheath that had the look of stained glass without any of its holy connotations. But what this show will be remembered for, not least because come springtime you'll see bright young things all over town sporting them, were the little silk georgette evening dresses. Lam cut them short, with tiny handkerchief sleeves and delicate pintucks at the chest, and showed them with sexy black back-seam stockings. Bourdin would approve.</p></div>"
61,spring,2008,s2008,derercuny,"The Derercuny program notes explained that designer Mina Lee had ""embraced geometry as the inspiration of a sensual and refined femininity."" Loosely translated, that meant she used large origami-like crowns as decoration on her dresses and jackets. Fair enough. Even Dolce &amp; Gabbana embraced artfulness this season, and origami has certainly been in the air. But Lee's theme eventually got the better of her. The streamers of bow-tied ribbons that decorated some pieces, waist to hemline, or that functioned as underskirts or as scarves, were rather cloying. Ditto the oversize petal-like appendages on a trapeze dress. It's too bad, because there were things here to like: an easy, short, boxy black and green color-blocked slipdress; an L.B.D. with a mini capelet that tied in the middle of the chest, creating a neat, nipped silhouette; or a creamy lace bib-front blouse worn with pants that had a subtle jodhpur flair to them.</p><p>Lee's sophomore effort didn't pull in as many curiosity seekers as her runway debut did last season. Of course, showing on the morning after Versace unofficially closed the Milan season didn't help. But to hold on to the believers who did show up, she may want to temper her urge to overembellish and instead let her eye for cut and line speak for itself.</p></div>"
62,spring,2008,s2008,diane-von-furstenberg,"Diane von Furstenberg is nothing if not a savvy businesswoman, but for Spring she had pleasure in mind. She dubbed her show <em>Under the Volcano</em> and in her program notes said it was about ""the fantasy of escaping to exotic islands, and the wilder shores of love."" And why not? Every working girl needs a vacation—and a vacation wardrobe. That's exactly what von Furstenberg delivered, to the exclusion of much else. There were T-shirts and wrap skirts in an oversize abstract butterfly print, a sack dress beaded with beach glass at the neckline, a tent gown in sunset hues, and a plunge-front maillot for good measure. In keeping with the escapist theme, Spring was an explosion of color and pattern.</p><p>But should her fans need to take a meeting, she did offer a few suits, although they were hardly of the pinstripe variety. One short-sleeved white linen safari jacket was paired with full trousers, and another in a raucous print on raw silk came with a matching full skirt. If you have to be in the boardroom, von Furstenberg seemed to be saying, you may as well be the center of attention.</p></div>"
63,spring,2008,s2008,dkny,"Donna Karan has perfected her presentation format for DKNY. It was, again, a casual, standing-room-only affair with the show repeating a few times on a loop so viewers could meander in and out. The wide-open doorway of the Stephan Weiss Studio let the crowd filter onto the corner of Charles and Greenwich streets, essentially connecting runway to sidewalk. ""It's about the modernity of New York—all the new buildings and the freshness of the city,"" Karan said with characteristic enthusiasm.</p><p>With floppy Jodie Foster-in-<em>Taxi Driver</em> hats and Feist's cover of the Bee Gees' <em>Inside and Out</em> as the soundtrack, the show was right in step with the 1970's resurgence that was in early infancy last season and is now learning to walk. Much was long and lean: color-block jersey gowns with a hint of Halston about them, skinny shirts tucked into wide-legged pants or dark jeans, and a retake of the Bianca Jagger white three-piece suit. Everything was quite polished, from boxy coats to sash-belted silk dresses.</p><p>As a secondary line, DKNY, almost by definition, needs to project a young, upbeat energy, and the proceedings—with the exception of a few overly splashy prints that dragged back the pace—had plenty of bounce. The cherry on top of this seventies sundae was, naturally, the jumpsuit. It's a trend Karan hopes will have legs. ""My life is in a jumpsuit,"" she said. ""So I'm glad it's back. To me, it's an icon.""</p></div>"
64,spring,2008,s2008,dolce-gabbana,"There's something fabulous about the energy of a Dolce &amp; Gabbana show when they let loose their bouncy, celebratory Italianate love of women and fashion. For Spring, they recaptured that freshness in a virtuoso performance that showed them at their very best: blowing modernity into fifties romance and loading their unique culture into accessible clothing.</p><p>It was their starting point that let in the air: the idea of freehand painting, which they introduced in a video of young artists splashing broad brush streaks and flowers on bolts of fabric. The designers had been set off, they said, by seeing Julian Schnabel's work in the baroque-contemporary setting of the Gramercy Park Hotel. Back in Milan, they took it further, starting with pale brushstrokes on parchment canvas, cut into an opening sequence of crinolined dresses, caban coats, and a great reiteration of their signature flared trousers. From there, the show became ever more confident, drawing on the cache of experience the duo have stored up over years: It had corseting, inserted into some beautiful covered-up shift dresses; tailoring, seen in oversize brocade tux jackets; and jewel-colored Venetian cut velvets covered with a veiling of tulle. By the end, Dolce &amp; Gabbana had ticked all the boxes of trend—transparency, fairylike silhouettes, a nod to the seventies, and a grand finale of painted organza fifties-fantasy ball gowns—without wavering from their own heartland for a second. Bravo.</p></div>"
65,spring,2008,s2008,donna-karan,"Donna Karan worked both sides of the structure/flow divide in her Spring collection. Picking up on the current trend for tailoring, she showed short-sleeve jackets with portrait collars, pairing them with slim skirts that dipped below the knee. The effect: a more feminine take on the power suit. A harder sell for the boardroom, though, were the full skirts she dubbed ""parasols"" (the term gives a good idea of their girth). Back on the crisp, breezy side of things were a blouse and short A-line skirt in denim, as well as shirtdresses in caramel waxed cotton or indigo linen, and a pretty red strapless dress, one of the show's few shots of color.</p><p>These were juxtaposed with Karan's signature soft, stretch jerseys, most often in pale shades of nude but also in chalky white and silver gray. They crisscrossed at the neck, wrapped around the torso, and grazed the tops of her sculpted wood mules, and the best of them exuded the kind of confident sensuality you associate with a woman like Kelly Lynch, who sat next to Demi Moore in the front row. Whether the silhouette was lean and languid or full, belts played a central role, coming in raffia and leather or lace. An artisanal motif materialized in floral appliqués, in a hem of cork at the bottom of an organza skirt, and in tulle densely embroidered with arabesques of silk ribbon. Out of place, they were slipups in an otherwise urbane show.</p></div>"
66,spring,2008,s2008,doo-ri,"If Doo-Ri Chung isn't this year's news—she'll pass the CFDA/<em>Vogue</em> Fashion Fund mantle to a new winner in two months—she isn't about to fade quietly into obscurity, either. Continuing to push beyond her ""jersey girl"" beginnings, she showed a strong Spring collection that balanced her proven draping skills with razor-sharp, yet still feminine, tailoring. Banded, high-waisted pants full through the leg were key to the sophisticated mood. She paired them with an organza blouse over a knit bustier or, more simply, an asymmetrical top. Ivory jacquard shorts in the same torso-hugging silhouette were teamed with a deep navy shirt with delicate mesh at the shoulders.</p><p>For evening, there was more of that netting, encasing entire dresses or covering a crystal-studded bodice or hem. It seemed like Chung was experimenting with ideas of positive and negative space, but some of the nipped-waist cocktail dresses came off as over-thought and overworked. The most compelling pieces were the most spare: a sleeveless and boxy black-silk pajama top with sheer overlays, worn with the briefest of walking shorts; a lavender organza shirt with princess sleeves worn with a full knit skirt. The satin organza gowns with which Doo.Ri closed the show suggest there may just be a minimalist underneath all those other extras.</p></div>"
67,spring,2008,s2008,douglas-hannant,"""Maybe I can¿t bring you to the Mediterranean, but I can bring you to the Hudson River,"" quipped Hannant (recently back from Caracas, Venezuela). While his devoted followers—including Ivana Trump, Valesca Guerrand-Hermès, Jamee Gregory, and Olivia Palermo—gathered under a tent on the roof of the Hudson Hotel, the designer's ship sailed almost an hour late. But the clothes, for the most part, were worth the wait.</p><p>The collection tacked between silhouettes close to the body and looser ones (some of which, unfortunately, jibed into tent territory). He translated the patterns of Portuguese tiles into prints and embroidery patterns; Elizabeth Taylor in <em>Boom!</em> inspired a chic caftan. Paper-bag waists and balloon shapes weren¿t exactly news-making, but what Hannant called his ""ghosted"" pieces, with a sheer print floated over a solid version, succeeded in creating the light, wafting effect he was after—as did two short and surprisingly youthful summer-white dresses in eyelet and guipure lace.</p></div>"
68,spring,2008,s2008,dries-van-noten,"As the audience groped its way into a dark basement, it feared the worst. Could Dries still be in his somber winter fugue? No: After the first girl walked out in a flowered halter and a pair of contrasting pants, the runway gradually came alive with color, pattern, and easy shapes, and an almost audible sigh of relief ran through the room. This was Van Noten back on home ground, taking summer's license to run wild with florals while also capturing everything his devotees adore about the arty/ethnic cast of his clothes. ""I worked on printing several different patterns on one piece of material,"" he explained, ""so that you can end up wearing four or five prints in just a couple of pieces.""</p><p>It takes a particular talent to mix color and print without making things too busy to deal with. Always essentially a reality-based designer, Van Noten made it all seem simple—and even, for him, a touch chic. He dealt out a kaleidoscope of painterly and fifties-derived florals and abstract leafy strokes in greens, blues, yellows, and saffrons. Deep bands of contrasting color turned up in the hems and yokes of dresses, classic scarf prints were transformed into silk pants, and little cuffed linen shorts came printed with tiny fifties flowers. The total impression was fresh but also, in the end, surprisingly sophisticated. The high-heeled shoes—fabric pumps and vertiginous multi-patchworked sandals—took the collection a distinct step away from boho hippie on holiday and into the zone of city dressing. And where Van Noten deployed lashings of semiprecious-stone necklaces and his signature metallic Indian embroidery, it suddenly became an inspiring vision of alternative luxe for day.</p></div>"
69,spring,2008,s2008,dsquared,"The Dsquared² show started with the sound of an engine revving up. A curtain parted and out came an American muscle car driven by a bare-chested young man. In the backseat was the pop sensation Rihanna, she of the catchy summer hit <em>Umbrella</em>. After a pass or two around her ride and a final toss of the keys to her buff chauffeur, she took to the runway for a very believable turn as a top model, getting plenty of mileage out of a black slip that revealed her toned legs and cantilevered her twin V8s up toward her clavicles.</p><p>It was a lot of skin for a 9 a.m. show, but as far as a Dan and Dean Caten affair goes, it was pretty standard stuff—and relatively toned down, after last season's construction-worker romp. Beyond the body-shop props, the twins' theme, loosely, was party girls and the grease monkeys who love them. Hence the crystal-encrusted necklines on short halter dresses, the sheer caftans accessorized with a brandished cigarette, and the cutout jersey dresses so revealing that the models tugged at them to keep things decent—this all for the edification of the half-naked mechanics at the far end of the runway.</p><p>It wasn't all trash and vaudeville, though. Non-theme-y outerwear pieces like a leather pod coat and a yellow trapeze jacket looked like they'll have legs off the runway. Those are the kind of items that have earned the Catens a place in the hearts of retailers. But, of course, that's not the first thing people come to a Dsquared² show for. They come for the theater—the cheap yet satisfying thrills that a runway sighting of a star like Rihanna can provide.</p></div>"
70,spring,2008,s2008,duro-olowu,"Duro Olowu has taken a sideways-on approach to becoming a presence at London fashion week. Building a business from his Portobello Road store, he first emerged as the designer of a single dress—an internationally recognized, flowy, patchworked print frock. Now, in his second season on the runway, he stepped up to the next level with an accomplished collection inspired, he said, by ""the colors of the great jewels of the maharanis of India, the Baroda pearls, emeralds, and rubies.""</p><p>Not that it was a literal trip around the subcontinent. Olowu focused on a put-together look, opening with a jade-green, belted tailored pantsuit and a ruffled shirt in navy gingham, with a sparkling brooch at the neck—chic, down to the flat snakeskin sandals. He caught the London mood for color and breezy prints in an individual way with flowered dresses falling to the mid-calf and ending in ruffled hemlines. Simple shapes, maybe, but Olowu's uniqueness lies in his sure-handed way of sourcing precious old-school couture fabrics, and piecing them together in unexpected combinations. Thus, the familiar ""Duro dress"" has transitioned into a trapeze shape with tiered volume in front, cut from bolts of vintage couture silks, and detailed with patches of sequin. In all, it was a confirmation that this Nigerian-born designer has a clarity of vision that can build a brand—and an imaginative empathy that helps him design clothes women like to wear, come summer.</p></div>"
71,spring,2008,s2008,elie-saab,"Hear Saab's name trumpeted at an awards show and you can be guaranteed a few things: sequins, curves, a fair bit of skin. And he didn't stray from the program in his overlong show for Spring. He had dresses for all sorts of Hollywood types: fifties fit-and-flare in large-scale florals for starlets, silvery Art Deco sequins for sirens, floor-sweeping chiffon for grandes dames. And he had them, to borrow an expression from garmento parlance, in many different colorways: red, green, purple, blue, yellow, straight out of the Crayola box.</p><p>If it sounds a bit all over the place, it was. At 60 looks, the collection needed a major edit. You would've expected that if Saab had learned anything that fateful night when Halle Berry wore his nude-torsoed, leaf-scattered, russet gown to win her Oscar, it would be that the leading ladies he's outfitting demand something unique. As it was, this felt more like a tour through a garment-district wholesaler than a glimpse of precious one-offs bound for the Kodak Theatre.</p></div>"
72,spring,2008,s2008,elie-tahari,"It's been a busy summer for Elie Tahari, who recently celebrated the opening of his boutique on Main Street in East Hampton. With lots of bright ethnic prints and safari looks, his Spring collection ventured into more exotic climes. The longer hemlines were, Tahari says, ""inspired by my wife."" Standout pieces included suede jackets with knotted details, dresses with cutouts, and a crisp white shirtdress with three-quarter sleeves.</p></div>"
73,spring,2008,s2008,emilio-pucci,"The fast route to a successful summer Pucci show would seem obvious: Book a flight to Capri. After all, that's the Italian island paradise most closely associated with the print house born exactly 60 years ago. But Matthew Williamson chose a different path: He went way out west to Navajo country, which has become a minor theme of the week. The results were predictably somewhat mixed.</p><p>On the plus side were a shift dress and egg-shaped evening coat in matte black sequins with starbursts of color, a boho deluxe belted feather coat in dégradé shades of turquoise, a kaleidoscope-print caftan, and a scarf dress worn with a big amulet necklace. As for the negatives, the worst offender was probably a look comprised of a so-eighties knit shell open to the waistband at the sides and full-leg aquamarine pants. His suede poncho with triangular panels of multicolor snakeskin decorating the neckline fell somewhere in the middle. You could see one of Williamson's It-girl girlfriends pulling it off, and that's sort of telling. Rather than developing a distinct focus, his Pucci collections are starting to look more and more like his signature line.</p></div>"
74,spring,2008,s2008,emporio-armani,"The show opened with an advertisement for Emporio Armani's new fragrance, Diamonds, starring Beyoncé Knowles performing the famous Marilyn Monroe tune (""I don't mean rhinestones!"" et cetera). Wanton commercialism? Maybe. But there's no denying Armani was onto something: A few hours later, Frida Giannini would kick off the Gucci show with a perfume ad directed by David Lynch. If nothing else, the coincidence gave the ""Beyond trends"" phrase Armani flashed across his runway backdrop an extra spin.</p><p>But it has to be said: This little-sister line did have it all. There were an array of jackets, in black-and-white checks, in wool bouclés, in washed silks—the best was an elongated satin-lapelled tux worn with short shorts. Rhinestone-encrusted halters also made the lineup, as did crystal-studded strapless tops, sequined tanks, and modified versions of those knee-tied pants Armani showed on Monday. Then there were brief minis, poufy skirts that came with matching knickers, and silk tap pants. If you want a romper, Emporio's got those, too. Holding it all together was a ""Don't worry, be happy"" attitude that should go over well with the Beyoncé generation. And how about those smiles on the models' faces?</p></div>"
75,spring,2008,s2008,erdem,"Erdem Moralioglu invoked Saint Laurent's ""wrong-rightness"" to add some spine to his fourth collection. ""I wanted to put things together that didn't go together,"" he said after a show that climaxed in a mash-up of biker jacket and bridal gown. YSL's contrary spirit also ruled in a color scheme that saw red, pink, and gray stripes defining body-limning little dresses. The master, having once scandalously proposed a raincoat as the suitable accompaniment for an evening dress at Glyndebourne, might even recognize a kindred spirit in Erdem, with his bubble-backed mac in the same shade used for fishermen's sou'westers. (An ongoing collaboration with Mackintosh once again yielded some of the strongest pieces on this runway.)</p><p>Of course, it's really much too premature to weight Erdem's budding trajectory with such analogies. His own focus was on his fabrics—the taffetas, silks, and weaves were all custom-made for him. The fan-pleating that fell away from a tiny ""biker jacket"" bodice or cascaded down the back of a trapeze dress was his way of ""allowing the fabric to do what it wants to do."" These swinging shapes were better ambassadors for the designer than some of the more fitted pieces or the harem pant silhouette (here, Erdem turned Eden, as in Barbara).</p><p>If the Mackintoshes were a winning holdover from seasons past, so were the prints, botanicals blown up and smudged on the computer until they looked familiar-yet-not. A full print dress fanning out from the tight little apex of a halter nudged the Erdem ethos up a notch in sophistication. At the same time, it highlighted the fact that Erdem's work, like that of many of his London peers, thrives in its own slightly surreal little bubble.</p></div>"
76,spring,2008,s2008,erin-fetherston,"Backstage before her show, Erin Fetherston tossed around such fashion-isms as ""eccentric glamour"" and ""kooky sophistication"" before remarking, ""I think the ultimate luxury in fashion is to be yourself, to celebrate your personality."" Combine those utterances with the fact that the collection was named Flights of Fancy, and it seemed like we were in for a typically whimsical outing from the designer. It was a surprise, then, to witness an elegant, grown-up parade of plain silks in grays and pales. Fetherston didn't neglect the sweetly girlish sensibility that has made her clothes must-haves among a fashion-obsessed clique of starlets such as Kirsten Dunst and Zooey Deschanel. But by sending out looks like a nipped-waist blouse paired with slim, dove-gray-hued pants, she should attract new fans. Her kookiness revealed itself in stealth form, most engagingly in two charming line-drawing prints of birds and shells, cut into slim shifts and trenches. Fetherston accessorized her polished outfits with cat-eye glasses, a pearly conch handbag, and enough headgear—from feathered headbands to turbans—to make Arden Wohl green with envy, but none of it was a distraction.</p></div>"
77,spring,2008,s2008,etro,"With the seventies back on the runways, Veronica Etro is back in her element. A bohemian with a luxe magpie aesthetic, she let her freak flag fly.</p><p>The first look was a slim belted coat with eccentric lapels covered in dense loops of red yarn, worn with sporty color-block leggings. From there, she delved into cargo jackets and pants paired with filmy chiffon tops or rugby-stripe sweaters, multicolor hippie-chic crochet dresses, cutaway military jackets with frogging and contrast trim, and silk caftans printed front and center with talismanic agates. To call it kaleidoscopic would be an understatement.</p><p>The show¿s dominant silhouette was a fitted torso—a studded leather vest, say, topping an earth-toned silk tee—and a short, flaring skirt. At the middle were belts decorated with all manner of tassels, embroideries, and pompoms, elements that reappeared on shoes and bags. At times, it was all too costumey; take, for instance, a new-age long jersey tank dress with deep silver fringing at the neckline. But peel back Etro¿s many layers and you reveal pieces that are not only on-message for the season (ethnic prints, tie-dyes, tiny leather jackets), but also, and this is more important, desirable.</p></div>"
78,spring,2008,s2008,fashion-east,"If there's one image that sums up the razzy side of London's energy now, it's this: Agyness Deyn, ripping down the runway in a studded patent maroon-and-mustard hot-pants set, opening Henry Holland's second show under the Fashion East umbrella. You can't hear the roars in the photograph, but the place, a scuzzy vacant East End warehouse, was packed to the paint-peeling rafters with every dressed-up club kid, tranny, and student in town—there to honor the boy designer and his best friend, the choppy bottle blonde, who in the past year has glided to international fame on <em>Vogue</em> covers. Note: She wasn't wearing a saucy, rhyming slogan T-shirt.</p><p>Holland, in spite of his party-boy status, had actually knuckled down to some work. Nagged by members of his circle, he got the message that, after triggering a much ripped-off trend, he needed to move on. ""A friend of mine went down to the <em>Vogue</em> library and found all these early nineties pictures of Stephanie Seymour and Axl Rose. I thought they looked so brilliant,"" he said. The words ""a friend of mine"" are the ones to note here, just as much as the hilarious heavy-metal theme, which produced tie-dyed, hyper-color prints for T-shirts, body dresses, and rubber swimwear bits and pieces. Holland had pulled in a backup band of London-based accessory aces—Stuart Vevers (he of Mulberry, soon to be at Loewe) on bags, Katie Hillier (she of Marc by Marc) on knuckle-dusters and earrings, Linda Farrow Vintage on sunglasses, and newcomer Atalanta Weber on wicked glossy spike-winged wedges. As a moment, it put the spotlight on the collaborative energy coming out of this city—transient, maybe, but for now, at least, rooted in a ""just do it"" level of professionalism that was really quite a surprise.</p><div><div aria-hidden=""true"" class=""ConsumerMarketingUnitThemedWrapper-iUTMTf jssHut consumer-marketing-unit consumer-marketing-unit--article-mid-content"" role=""presentation""><div class=""consumer-marketing-unit__slot consumer-marketing-unit__slot--article-mid-content consumer-marketing-unit__slot--in-content""></div><div class=""journey-unit""></div></div></div><p>Just out of London's Central Saint Martins' M.A. degree course, Louise Gray is a Scottish textile designer with a strong flair for color. She went to graduate school eager to blow the stuffiness out of embroidery, and for her that means experimenting with chiffon and using it in vivid combinations of lemon and turquoise, emerald and gray, cobalt and flesh, and peach and navy. Her shift dresses came with multilayered geometric decorations—discs, triangles, and squares—pinned on with cheap trinket components and hardware bought in the local DIY store. She has a look that's simple to wear (if you're not self-conscious about things dangling from your breast area) and has a ways to develop. But as one of the new hardworking Scots who is shaking up London—after Christopher Kane and Jonathan Saunders—she's someone to watch.</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""fquwyr""></div></div><p>When you see a person with a towering pile of wig, a painted germ-protecting mask, and a shredded T-shirt reading ""HAVE YOU EVOLVED?"" coming at you down a runway, you know you're not in for fashion as you know it. With London's pioneer underground recycler, the ""ragger"" JJ Hudson, for a designer, the Noki House of Sustainability message is one of corporate rage, urban tribalism, and quite a bit of camp fun. ""I'm the dark side of Green,"" he says. Shredded heavy-metal tour T-shirts and chopped-up superhero and Mickey Mouse play clothes are the materials, along with reappropriated Burberry-style check shirts and argyle socks with the diamonds cut out. Cheesy eighties taffeta cocktail dresses were sewn to the bottoms of tees to make travesty ""evening gowns."" Needless to say, this is all very editorial for a certain magazine sect, but Noki is not up for sales. What he wants, instead, is for young people to copy his work, ""because everyone can do it for themselves.""</p></div>"
79,spring,2008,s2008,fendi,"It's been ten years since the Fendi Baguette lit the touch paper on the explosive—and still booming—market for It bags. That was why it turned up again today—in a new manifestation as a squishy oversize clutch, casually clamped to the sides of a few of Karl Lagerfeld's Spring looks for the house. This wasn't really a grandstanding statement, though, because Fendi has long since segued into new fields, and Lagerfeld never goes in for anniversaries anyhow.</p><p>Thanks to his constant forward motion, the image of Italy's foremost fur house has, over time, transitioned into a ready-to-wear label that is now bought by stores year-round. There's always something to be found here that jibes with the subtexts of current trends. This season, it's all in the drapey jersey dresses in barely-there blues and _eau de nil_s. These long flyaway numbers with their handkerchief-point sleeves and trailing scarves bring to mind the romantic cult that surrounded Chloé in the seventies. That may be a reference point for several other designers for Spring, but aficionados will savor the fact that these Fendi versions are, in one sense, originals. After all, they come from the very hand that started the whole thing in the first place.</p></div>"
80,spring,2008,s2008,salvatore-ferragamo,"This was Graeme Black's last collection for Salvatore Ferragamo; he¿s leaving to devote himself to his solo line. To be fair, setting a ready-to-wear direction for a label best known for its grosgrain ribbon flats is no easy task. But hopscotching back through the decades—as Black had tended to do during his tenure—probably wasn't the best tack.</p><p>For Spring, he seized on the seventies. Mixed in with the more restrained Me Decade pieces (high-waisted, wide-legged trousers and flaring A-line skirts) were Halston jersey dresses, beachy caftans, and jumpsuits, the last in wide navy-and-white stripes or disco sequins.</p><p>The show was not without its better moments. Floor-grazing sheer shirtdresses had stature, and the turquoise stone strap of a finale gown was a rich touch. But here's hoping that when Cristina Ortiz steps into the driver's seat, she pushes Ferragamo further forward. The clothes could stand to be more distinctive, more than simply a backdrop for handbags and shoes. Perhaps she can zero in on the luxury factor, like Tomas Maier has done at Bottega Veneta (which not so long ago, you'll recall, was little more than an accessories company with a specialty in woven leather bags).</p></div>"
81,spring,2008,s2008,gareth-pugh,"You had to wonder quite how the models were going to make an entrance onto Gareth Pugh's runway, what with that giant white rubber balloon blocking the door. Then, with a big pop, the thing exploded, and on came an individual with a glittery cube for a headpiece and a top-to-toe outfit in Swarovski crystal mesh. This time round, there seemed less of the screamy reaction that usually greets his high-camp performance pieces. Maybe fewer of Pugh's club-kid fans had fought their way in. Or is this the start of a post-novelty cooling-off phase, as all and sundry are left to contemplate how this dedicated enfant terrible is really going to earn a crust?</p><p>From the runway pieces, it's quite possible to see how his dark-side coats, with their giant fringe-bristling shoulders, might find certain takers in the rock industry. As one-offs, they could fill the stage of any stadium. A stole made of white mink mice, complete with red eyes and tails? It could work for an encore. Or as window-dressing, come Halloween, perhaps. Real world, though? Hard to imagine many female customers for his ribbon-leather body dresses, no matter how much slaving it takes to sew them. Perhaps the conundrum will be solved when buyers travel to Paris to see Pugh's collection up close under Rick Owens' roof. Owens' wife, Michele Lamy, who has a stellar reputation as a manager, is overseeing Pugh's production. Maybe there are moderated designs in the works. There need to be, unless Pugh is quite happy to continue, hand-to-mouth, relying on the indulgence of sponsors, and the diminishing returns as newer designers come up.</p></div>"
82,spring,2008,s2008,giambattista-valli,"Giambattista Valli always has a particular woman in mind when he starts his collection. This season, it was Veruschka in her desert mode, which (partially) explained his opening caftan shape, caught in at the ankles as an all-in-one. Valli had also been inspired by a research trip to Jordan (it may be significant that Queen Rania is a known client of his), where he was stunned by the sights of ancient Petra and the brilliance of flowers blooming against the dusty noncolors of the landscape.</p><p>Valli doesn't really come from high concept, though. His are couture-based skills, and from his close relationships with a refined crowd of international clients—a flock of whom crowded the backstage area to congratulate him—he has learned how to meld Parisian luxe into socially appropriate, climate-aware dressing for places where women want to look very special indeed. What that means is: He's worked out how to deal lightly with volume, surface embellishment, and color that looks good in the sun. All those qualities came through in his use of pretty white organza and chiffon, minutely pleated into short, full-skirted dresses; shots of neon lime and fuchsia, occasionally backlit with streaks of gold; and crunchy patches of stone embroideries. If his desert Veruschka theme didn't really hold throughout the collection, well, never mind. The customers he's talking to hardly need concept to validate a drifty, strapless georgette Valli gown. It is what it is: specifically targeted service, well done.</p></div>"
83,spring,2008,s2008,gianfranco-ferre,"Gianfranco Ferré died in June, and although rumors swirl that Lars Nilsson will step in, the house has not yet appointed a successor. For Spring, it presented a collection by committee, designed by Ferré's former team. The show was held not in the company headquarters, as usual, but in the Fondazione Arnaldo Pomodoro, a small museum in Milan.</p><p>The venue change begged a few questions: Was this going to be an homage to ""the architect of fashion,"" known for precise tailoring and a flair for menswear? Or was it a signal that the collection was moving forward in a different gear? As it turned out, it was neither.</p><p>Gone were Ferré's sculptural silhouettes; in their stead was a flowing, languid look. Suits were cut in fluid washed satin with slim jackets and high-waisted palazzo pants. Hints of his famous white shirts could be seen in the poet blouses, but with their drawstrings and lacings they seemed altogether too fussy to have met with Ferré's approval. He might've liked the beaded and crystal-studded bustier dresses that closed the show, if only for the way their armorlike effect played subtly to his gender-bender streak, but there was a big disconnect between the oeuvre of a designer who didn't chase trends and a series of tiered silk smock and trapeze dresses that looked like this summer's chain-store fare. This is a collection in holding pattern, and a confused one at that. Ferré and his legacy deserve more.</p></div>"
84,spring,2008,s2008,giles-deacon,"There are some collections in which asking what inspired the designer adds nothing to the clothes in front of you, where trying to follow a thread of logic actually gets in the way of seeing the designs. Giles Deacon is the world's prime example: His work is randomness incarnate. It can't keep to any one message, or develop an intellectual thesis. If you're looking for a point, he'll never get to it. These are all potentially exasperating traits, but in Deacon's case, you need to put them aside. Because in spite of them, his collections are increasingly full of wonderful things.</p><p>Is there really any logic to a show that starts out with sober, gray denim Alaïa-ish tailoring, moves through duchesse satin fifties debutante gowns, Marie Antoinette milkmaid dresses, some breezy silk T-shirt dresses, giant fuzzy photo prints of Kate Moss, balls of layered tulle, and a print of Bambi with blood spurting from its neck? Deacon said afterward that he was digging out his old record collection and came across eighties album designs on the 4AD label, like the Cocteau Twins, and the Sex Pistols' ""Who Killed Bambi?"". That might explain the punk-fetish connection which popped up in 3-D rubber roses and a peculiarly great-looking pale-pink trench with hundreds of brown elastic bands knitted onto the front to mimic fur.</p><p>But he soon admitted today's show was just as much about following up on the commercial success of his well-received first pre-Spring collection, in which he decided to make everything lighter and ""go a bit mad, really"" with fabric and embellishment. ""It's almost like we're inventing our own textiles."" So, a hanger inspection of the clothes backstage is a much more revealing exercise than trying to drag theory out of the designer. Then, the level of handwork in the painted fabrics, the multi-layers of tulle petticoat, and the construction of a panniered coat becomes clear, and the real attraction of Deacon's clothes becomes unarguable.</p></div>"
85,spring,2008,s2008,giorgio-armani,"The languid, sensual summers of southern Italy were Giorgio Armani's starting point this season—or so his program notes said. From the looks of the silk ""trousers tied at the knee,"" the long wrapping scarves in glittering beads, and the harem-pant gowns, he could have been revisiting India (the country that inspired his terrific Privé couture show in January) by way of the Middle East. While this collection didn't pack quite the knockout punch that Privé did, it scored points with some lovely clothes.</p><p>Whatever the inspiration for those unusual pants, Armani came up with an endless variety of covetable tops to wear with them: short jackets, in gray or navy, over longer silk tunics; crocheted cardigans dusted with glitter; slim, almost mannish, blazers; and beaded racer-back evening tanks, the best an emerald-green version that, one editor whispered, would be great with a regular pair of jeans.</p><p>Looking beyond the <em>I Dream of Jeannie</em> evening jumpsuits, Armani showed an array of real-life after-dark options, ranging from red-carpet crystal-beaded gowns with deep fringe below the knee to less formal, but no less special, styles with bamboolike embroidery that should play to the crowds descending on his new Tokyo flagship when it opens in Ginza this November. Milan, Japan, or Mumbai—Armani's brand of romance knows no borders.</p></div>"
