,season,year,seasonyear,designer,text
19,fall,2004,f2004,carolina-herrera,"Like the jaunty theme song from <em>The Triplets of Belleville</em> that looped through the soundtrack, Carolina Herrera’s fall show had infectious charm to spare. With her design team boosted by creative director Hervé Pierre and her daughter Patricia Lansing, Herrera’s designs have taken a turn for the lighter—always refined and feminine, but with a new sense of color and craft.</p><p>The inspiration for this collection was Europe’s grand ski resorts, but don’t look to Herrera for performance fabrics. This was old-school luxury at its best: buttery cashmere and alpaca, bulky knits and soft leathers in warm wintry colors (brown, deep blue, wine, and black), lavishly embellished with sable, mink, ermine, and fox. She kept it fresh with trim, flirty cuts, like knee-length skirts that flared just below the hips, and such intriguing details as roughed-up edges, cascades of square-edge ruffles, and fabrics stamped with patches of gold leaf.</p><p>Herrera amped things up for evening, creating a series of showstoppers. She dropped a gold fox-fur stole around the neck of a jade-green silk dress; stitched ripped bits of blue chiffon to a gorgeous chocolate gown; crocheted cream-colored cashmere into a ball skirt; and scattered bugle beads across an alpine sweater. The slopes have never looked so inviting.</p></div>"
20,fall,2004,f2004,celine,"So farewell, Michael Kors. In his exit collection for the label he's been designing since 1997, he conjured a straightforward roll call of ladylike personalities to wave good-bye to Paree. That meant, as he spelled out in his program note, ""The sporty American simplicity of C.Z. Guest and Carolyn Bessette Kennedy mixed with the youthful European sophistication of Leslie Caron, Jean Seberg and Audrey Hepburn."" In other words, no surprises, but a lot of luxe double-face camel-hair suits and coats, gray cashmeres, trim Donegal tweed, and <em>jeune fille</em> lace dance dresses.</p><p>Kors leaves Celine as he found it—a bourgeois, conservative French lifestyle label with a reputation for quality. His parting gesture—melding snappy, abbreviated mid-nineties American sportswear with mid-fifties European iconic fashion standards—efficiently summarized the kind of job he has done here. With never a hair or a seam out of place, and always scrupulously attentive to the correct matching of shoe and bag to ensemble, his chignoned ladies advanced in neat-waisted, belted, top-to-toe propriety. Working in a classic palette of beige, brown, gray, and red, Kors made his most ultra-deluxe daytime statements with a short, chocolate crocodile double-breasted jacket, and another in form-fitting astrakhan. For night, he worked the current feeling for fifties circle skirts into romantic, black, strapless lace-covered dance dresses, in honor of Audrey. As Kors took his final bow, he saluted Lawrence Stroll, the backer of his own eponymous New York label. That's where Kors's future now lies; as for Celine, the next chapter remains to be written. A successor to Kors is expected to be announced in the coming weeks.</p></div>"
21,fall,2004,f2004,chalayan,"A midday show under the gilded, chandeliered dome of the Grand Hotel in Paris, scene of so many haute couture presentations of old? You can't get more grown-up than that. To find Hussein Chalayan in these surroundings, rather than in some far-flung, freezing nighttime venue, made some in his audience sit up and do a double take. And so they should, for this choice of locale marked a watershed in the career of a designer who has been quietly moving from the experimental margins to a point of creative maturity. Guess what? Leave meanings and subtexts for a later discussion: First and foremost, Chalayan now wants us to look at his clothes.</p><p>And how wearably, beautifully in sync with the current dialogue about fifties couture/fur trim/pretty dresses those clothes turned out to be. Chalayan opened with a black fake-fur hooded coat, a fur-collared skirtsuit, and a sculptural fur-trimmed cape sitting atop a waisted bodice and a bubble skirt. Right there, without labored references, he nailed his claim to reinterpreting the silhouette, emphasizing a neat torso with gentle volume beneath.</p><p>Chalayan's original mind makes the leap from old world to new by fusing in elements of modern sportswear. He cuts jackets that incorporate trompe l'oeil boleros, horn duffel-coat toggles, baseball jacket-style knit ribbing, and frilled peplums—and still look unfussy. He's also doing his part to ease along the changing shape of trousers with his neat-waisted, wide-leg sailor pants. Chalayan's dusty-pink shearling jackets and coats, cut to a slim, flattering line with luxurious high collars, had more of those little peplums in back. And he ended by proving—to any remaining disbelievers—that he has a sensitive touch with eveningwear. After a few elegantly drapey silk-printed, thirties looks, he closed with short puffball dresses appliquéd with patches of embroidery.</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""f1vdb8""></div></div><p>Later, Chalayan said that his show was based on the concept of solitude and personal identity. Perhaps, as an independent, self-financing designer amid a globalized industry, he feels those pressures more than others do. But in this collection, the aloneness of his talent shone with an exceptional brightness.</p></div>"
22,fall,2004,f2004,chanel,"Mercurial and easily bored as he is, Karl Lagerfeld knows exactly how to pick an appropriate Chanel theme—and when to drop it in a flash. For summer, his camellia-fresh pastel suits pinned down the ladylike mood to perfection; but now he's taken another of his 180-degree turns, setting off down the masculine/feminine road. Of course, that's hardly an egregious direction for this house. Coco Chanel went there first, when she purloined the jackets and cardigans of her British lover, Bendor, the Duke of Westminster, in the twenties and thirties. This season showed, for starters, exactly how far Chanel's iconic bouclé can stretch: dainty one moment, tweedy country-boyish the next.</p><p>The opening suits, in mixes of brown, came out matched with newsboy caps in a collection that played fast and loose with Lagerfeld's notions about androgyny, urban streetwear, young dressing, and the old house staples. He literally put his kids on the street—a long asphalt road—and played tricks by sending out pretty boys among the girls. (A man in a Chanel braid-trimmed cardigan jacket: Now that <em>was</em> a first.)</p><p>Lagerfeld stages shows the way he speaks—in a stream-of-consciousness deluge of ideas, references, puns, jokes, and digressions that is often too much for mere mortals to take in. The only way to click onto his crowded information superhighway is to stay calm, look for the big message (jackets and a proposed pant revival), and zero in on the items you'd like to wear. There were plenty of the latter—small jackets in oversized houndstooth tweed, coats in raggedy windowpane check, cute bags in tweed, miniature chain classics in black velvet or green mink, a novelty purse in the shape of a perfume bottle.</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""wm9jmp""></div></div><p>Of the many non-tweedy ideas that came down the runway, some looked merely distracting, like an airing of the Chanel skiwear line, while others provided some calm, chic moments amid the melee. Three variations on men's velvet pantsuits (one with a cream lace jabot blouse) touched on a Little Lord Fauntleroy version of cross-dressing. And for those evenings when, frankly, a girl just wants to be a girl, there were a couple of gorgeous black, sequinned, thirties-inspired evening dresses.</p></div>"
23,fall,2004,f2004,cher-michel-klein,"Brave is the designer who decides to show his comeback collection under the stormy skies of an inclement Paris evening. Well, not strictly outside, but in the courtyard of the École des Beaux-Arts' Cour du Mûrier. Even braver is adding a snow machine that generates a storm of artificial sleet over the audience and the models. Perhaps Michel Klein—the hardy soul who made these decisions—felt that he had to come up with a show to remember. In which case, best start with the clothes.</p><p>Klein's collection was representative of a problem that has cropped up more than a few times this week:a few good looks lurking under the weight of a heavy-handed, generally old-fashioned approach to clothes. His shrunken cardigan worn with a full skirt, or a jacket with tattered and frayed mousseline panels on the shoulder, made a convincing case for his return. It's harder to imagine under what circumstances a woman would ever need—or want—a black georgette flared jumpsuit. And if any more evidence of Klein's bravery was needed, then it was his use of scarabs as a decorative leitmotif. They came swarming over an ivory silk kimono or printed onto the back of a Le Smoking, with more crawling up the sides of the pant legs. Creepy-crawly chic: That's one tough sell.</p></div>"
24,fall,2004,f2004,chloe,"Phoebe Philo hit her stride at Chloé with a neat view of how to get around the season's classic themes without ending up in middle-aged Frumpsville. Town-and-country styling, mannish trousers, camel coats, cable knits, conservative blouses, and fifties-femme dresses were all in her collection, but Philo applied a refreshing dash of girl-think to such pressing questions as, Will my butt look big in that?, and, Won't it make me look like Mom?</p><p>She¿d worked out a hip way of handling horsey. A generous camel-hair wrap and a big brown-and-white striped poncho nodded toward their horse-blanket origins without making a big deal of it. With them came the new Chloé pants, an item this young woman always cuts with a scrupulous eye for the crucial back view. Her wide-leg, cuffed trousers achieved the borrowed-from-your-man look while also conspiring to flatter, a point she proved by wearing a pair herself when she appeared at the end of the show.</p><p>What's nice, too, is Philo's knack for breaking up looks with her favorite little tops, like gathered-under-the-bust camisoles. They can lighten up, say, a pair of glen plaid pants or go just as well with everyday jeans. She also managed to navigate blouses, in high-necked cream lace or pin-tucked emerald satin, without making them seem insufferably prim.</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""gqnsvk""></div></div><p>True, some of her retro-influenced chiffon dresses couldn't escape the inevitable comparison to Marc Jacobs. But that's true of many collections this season, and it didn't detract from Philo's breezily cool grasp of what young women really want to wear.</p></div>"
25,fall,2004,f2004,christian-dior,"John Galliano has already proved how far he can push it with iconoclastic delirium at Christian Dior. Making over the staid old ""madam"" house to become a global, cash-creating engine for bags, perfume, cosmetics: Done. Faces painted in exaggerated theatrical/clown/kabuki masks: Done. Showing an over-exaggerated version of what will appear in stores? Seen and understood.</p><p>Galliano was up to his old merge-meister devices again for fall. The collection, he explained, was inspired by illustrated <em>Vogue</em> covers from the 1900s, using them as a route through to the Edwardiana/teddy boy revival of the 1950s. What that basically boiled down to was introducing humongous, Poiret-style fur-collared coats into the rockabilly canon of neon leopard spot, vast Elvis-does-Vegas lamé draped jackets, and 4-inch crepe-soled brothel creepers. It was, as usual, taken to the absolute theatrical max—which produced only an exhausted sense of been there, done that.</p><p>There were, among all this, some of the pretty, fragile evening dresses that Galliano confects so well: one in ice blue, sheathed in silver sparkles, another in eau de nil frilled with watery chiffon. Lovely—but these, too, now have the inevitable feel of a design sensibility set to autopilot. Fashion, especially now, needs to be astonished by new approaches to creating beauty for modern times. In the fall 1994 collection that won him his deserved place in the Parisian establishment, a pre-Dior Galliano proved himself prodigiously capable of that with only a few yards of black silk. If he could retrieve his sense of that dreamy simplicity, it would count for more than all the cacophonous entertainment he lays on now.</p></div>"
26,fall,2004,f2004,christian-lacroix,"Christian Lacroix returned to a real runway show this season after taking a 2-year hiatus, and looking at the clothes, it felt as if he'd never been away. Lacroix marches to his own drum, which means that there have been moments when he was been out of step with the rest of the fashion world (during the minimalism of the late nineties, for example). These days, of course, color and ornamentation have become the look du jour; so it should, by rights, be a Lacroix moment.</p><p>If only it were that simple. It's not hard to expect that Lacroix's break from shows, plus his success at Pucci, might have pushed him forward a bit. Yet it felt that things hadn't quite gotten up to speed. He's still just as assured in matters of decoration and color, and his silhouette was much less complicated than in the past. What worked was a plaid trench and blouson, a slim metallic floral coat, and, for evening, an Edwardian-looking lace blouse and floor-sweeping ruffled skirt. But his approach to putting all this together could get a little fussy and overwrought. Sure, odd-looking huge floral corsages are obviously meant just for runway wear, but they still detract from the clothes underneath.</p><p>If Lacroix needs a fresh direction, he could perhaps take a lesson from his own menswear. The few pieces he showed (it's a new venture for him) had all his characteristic richness—the claret velvet blazer with pink-and-khaki-checked tweed trousers or the gray tweed coat worn over a baby-blue hoodie—but worn with a beautifully modern, casual ease.</p></div>"
27,fall,2004,f2004,clements-ribeiro,"Clements Ribeiro has always designed into the eclectic, decorative, nostalgic way of dressing the duo calls ""clunky couture."" Now, with the fashion mood swinging distinctly in its direction, the husband and wife team has come up with a great-looking take on glam eccentricity.</p><p>The first model set the tone, in a scrappy fox shrug, dippy dress patchworked from circus print and polka dots, and a smearing of emerald eye shadow. Part YSL forties collection, part King's Road glamorette, she looked like a vision of the mad, imaginative way young London girls put themselves together in the early seventies. With signature patterned cashmeres, coats in leopard spot or appliquéd with flowers, and a slew of pretty, undone party dresses, it looked like a great way to get that requisite deranged-decadent look for fall. ""I just felt it's time to do something more opulent and gorgeous,"" said Suzanne Clements, who said she and her husband, Inacio Ribeiro, had been inspired by that classic documentary of aristocratic eccentricity, <em>Grey Gardens</em>.</p></div>"
28,fall,2004,f2004,comme-des-garcons,"What was it that made Comme des Garçons' Rei Kawakubo, the leading light of intellectual fashion, decide to show at the Lido, the Parisian nightclub famed for its high-kickin' dancers? As Kawakubo¿s show progressed, no clear answer emerged. What the models wore was certainly a whole lot more substantial than anything that has graced the stage of the Lido in the past: The designer reworked the black jacket, showing it with full leg-o'-mutton sleeves and trimmed with bows and feathers. Some of these jackets were twisted around or looked like they¿d been intricately cut to be worn tied onto the body. In turn, they were partnered with endless variations on a black skirt: some with pleated taffeta bustles, others designed to be worn backward, a few short versions veiled in tulle. Also thrown into the equation were a few pairs of striped, pleated pants that looked like they might have started life as part of a morning suit.</p><p>What was clear was that Kawakubo was on tried-and-tested ground, returning to concepts she has explored in the past: the Victorian and Edwardian eras; the boundaries between masculine and feminine; and the purity of black. Still, those themes didn¿t stop the imagination from running riot, dreaming up little narratives to explain just why she had chosen this venue. Perhaps her muse was some kind of starchy, turn of the century governess who had run off to a life of debauchery and been ravished at the club? That would certainly explain the askew jackets and the smeared red lipstick. When it comes to Kawakubo's clothes, the possibilities are of course endless—which is sometimes how this show felt. There were some truly excellent pieces—the duchesse satin evening coats, in particular—but her showgirls could have gotten the messages across with far fewer turns.</p></div>"
29,fall,2004,f2004,costume-national,"Now, here's a conundrum. You are a designer who has created a highly successful signature that's marked by a way of dressing that's slick and sexy. But fashion is shifting away from that toward more romantic, dreamy, eclectic territory. What do you do? If you are Costume National's Ennio Capasa, you attempt to move to pastures (somewhat) new, by softening up and adding a richer sense of detail and decoration. Capasa's change in direction is also driven by the launch of the label's diffusion line, C'N'C. ""With C'N'C being so casual,"" Capasa said, ""it was really time to make the main collection that much more luxurious and couture-inspired.""</p><p>Did it work? Somewhat. Capasa kept his silhouette close to the body as usual but broke up his usual ultra-minimal look with intricately seamed and paneled chiffon dresses, tight-fit flight jackets with billowing bell sleeves, and fur-collared zippered satin trenchcoats. And he introduced rich jewel tones—ruby, emerald, sapphire—mixing them with the omnipresent black. But mixing brights with black is tricky: Neither ever really comes off looking as good as it could. One longed for Capasa to nix the noir all together and to focus on working his Asian-meets-psychedelic-inspired palette throughout the collection. Sometimes moving on means you really do have to take a leap of faith and break with the past.</p></div>"
30,fall,2004,f2004,d-g,"With almost every designer in the universe referencing vintage these days, Domenico Dolce and Stefano Gabbana cut wittily to the chase, showing their D&amp;G line in a faux vintage store. Still, given how young women shop today, acknowledging their flea market competition was as much acknowledging reality as it was putting on a clever show.</p><p>Decade-trawling made easy was the message cheerfully announced on T-shirts that declared ""J'adore le Vintage."" For fall, the D&amp;G racks will be full of excellent rummage finds, starting with Victorian taffeta jackets and moving on through velvet Poiret-esque coats, thirties tea dresses, tweedy Joan Crawford tailoring, Chanel-esque plaids, Courrèges go-go boots, Loris Azzaro gowns, and even a slithery homage to Versace chain mail. Just as impressive, the show's styling was a convincing approximation of how the cool girls really pile all that on, teetering on seventies wedges one moment, funking up chiffon dresses with tracksuits and trainers the next.</p></div>"
31,fall,2004,f2004,daryl-k,"Let all those other thirtysomething New York indie designers rehash the ironic/retro/ladylike thing ad infinitum. Daryl Kerrigan is not about to start pinning rhinestone brooches to her boyfriend jackets; and as for retro, the farthest back she's ever looked was to a Sex Pistols gig at London's 100 Club, circa 1977.</p><p>In her second season after a 2-year hiatus, Kerrigan took a big step toward reclaiming her position as the official dresser of the downtown rock 'n' roll crowd. Like her rocker inspirations, Kerrigan knows short and sharp make the point better than long and laborious, so she kept her presentation trimmed to 16 looks. That served her well, letting the details of her slinky, ruched-and-tucked tops and well-tailored skinny pants shine forth. Of course, Kerrigan's version of punk is hardly thrift store; each rip and slit is artfully placed, and her leather jackets have never seen the back of a tour van. And she wasn't all about tough stuff, either; a few of the season's soft-and-pretty ideas made themselves felt via an abbreviated lingerie slipdress, supersized fur, and even—gasp!—a ribbon bound around a high-waisted velvet dress. Hey, even Sid had his soft side.</p></div>"
32,fall,2004,f2004,derek-lam,"Derek Lam is one of the most promising young talents on the New York scene, a position underscored by the list of partial sponsors for his sophomore runway presentation—Ecco Domani, <em>Vogue,</em> Swarovski, Shiseido, Maurice Villency, and Saga Furs each contributed to the cost of the show, in the august confines of New York’s National Arts Club. The investment turned out to be a sound one. Lam’s 24-piece collection displayed the attitude, exuberance, and craftsmanship of a much more experienced designer (which shouldn’t be that surprising, given the fact that he spent 12 years working for Michael Kors).</p><p>Lam’s fall mood was part Viennese formality, part Gypsy ease, and his strength as a mixologist came through in some superb pairings: luxurious cashmere boyfriend sweaters with shiny jacquard dresses, or a striped mink scarf worn with lamé brocade pajama shorts. The designer reprised the softly structured strapless dresses he had shown for spring, rendering them in glittery fabrics with jeweled embellishments, and balanced comfort and opulence in a floral-print vintage-silk georgette dress that flowed with every step. He also introduced softer, longer tea gowns and Empire-waisted peasant dresses. The final evening gowns were stunners that lifted even the Some Girls lyrics on the soundtrack—“You’re the prettiest girl in the world”—out of the realm of irony or cliché. Lam’s collection was relevant, contemporary, and genuinely very pretty, indeed.</p></div>"
33,fall,2004,f2004,diane-von-furstenberg,"The peripatetic Diane von Furstenberg never stays in one place, or one decade, too long. For spring, she flirted with flappers, but her fall collection was dedicated to a less era-specific icon: the glamazon (which also happens to be the name of the newest addition to her growing beauty line).</p><p>This modern-day huntress gathers her fashion as she pleases; not for her a dull adherence to one style or another. The collection, designed as always by von Furstenberg and Nathan Jenden, drew heavily from the English hunting lodge, with its tweeds and tartans—although it’s doubtful anyone ever rode to the hounds in one of von Furstenberg’s skintight cuts, curvy jackets, or eye-dazzling color combinations. The designers called on Camelot as well, with touches of medieval battle armor: a metallic knit tunic with an attached hood, a dark-gray snakeskin leather jacket, a jangly spangled beaded tabard worn over a wool jersey top and leggings. There’s so much going on that it can be hard to follow von Furstenberg’s lead, but there’s no doubt she enjoys the sport of it all.</p></div>"
34,fall,2004,f2004,dkny,"Secondary collections sometimes suffer from neglected-sibling treatment, making do with hand-me-down rejects from their bigger sisters. Thankfully, Donna Karan avoids that approach with DKNY, giving the label a personality (smart, snappy, a little bit trendy) all its own.</p><p>Fall's collection was one of DKNY's best yet, full of right-on colors, fabrics and proportions. The palette was classic fall—greens, browns and plums in tones that ranged from acid bright to muted—all the better to back up the collegiate-bohemian vibe. The show opened with a generously cut tweedy overcoat worn over a body-skimming kneelength jersey dress, and followed up with lots of examples of the new trouser shape—narrow, cropped just above the ankle and worn with bulky boots or chunky heeled pumps. There were cozy, bulky sweaters that sat on the hips, A-line skirts made from bias-cut strips of fabric or sunburst-pleated for a swingy flare, crisp boxy jackets and fragile chiffon dresses, pintucked and pleated to a fare-thee-well. The only points of crossover with Karan's signature line were the soft, wrinkly leathers she used in her spring collection, but they were welcome additions to the party.</p><p>She may cherish her own identity, but the DKNY girl is happy to raid mom's jewelry box for a big glittery brooch, or grandma's closet for a swinging, three-quarter sleeve coat that she'll wear over tweed trousers or a silky jersey dress. When it comes to nighttime, however, she's strictly modern, heading out the door in a a skin-baring, jewel-toned satin slipdress. Don't ask what time she'll be home.</p></div>"
35,fall,2004,f2004,dolce-gabbana,"After last season's print-on-print delirium, this collection—an ode to the iconic images of the late, very great photographer Helmut Newton—was a remarkably sober offering from Dolce &amp; Gabbana. But in the hands of Domenico and Stefano, of course, sobriety is a relative concept; there was no shortage of razzle-dazzle and built-in wardrobe malfunction.</p><p>Like Newton in the seventies and eighties, the boys presented a woman who was ultra-chic, groomed, powerful—and ripe for sexual misadventure. Small wonder that pride of place in the audience was reserved for Fanny Ardant, the agelessly beautiful French actress and sometime Newton subject, striking in the designers' shapely white pencil-skirt power suit. Or that the amazonian Nadja Auermann, another Newton favorite, strode the runway, more svelte and dramatic than ever.</p><p>Many of Newton's strongest pictures from this period feature the clothes of Saint Laurent (that's Yves, not Tom, for those with fashion-history deficit disorder), and there were several explicit, if playful, homages to that Parisian master—from the deep-green boxy fox chubby to the prim-but-sexy chiffon-and-lace full-sleeved cocktail frocks to an evening parade of skinny satin or velvet tuxedo pantsuits with a flash of lacy camisole beneath. Perhaps—prior to any official pronouncement about Tom Ford's replacement chez Saint Laurent—Messrs. Dolce and Gabbana are auditioning for the role?</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""kzejp""></div></div><p>In the meantime, they are having plenty of fun in Milan, subverting old-fashioned elegance with their own brand of highly sexed style. Even in a season of luxe effects, their fox-cuffed short evening coat, solid with diamond and topaz crystal beading and fit for a latter-day Marlene Dietrich, was eye-poppingly glamorous. Inventive notions included simply chic sweaters and satin shell tops garlanded with trompe l'oeil embroidered necklaces, houndstooth skirts inset with godets of naughty black lace, and a formal black coat that flashed open to reveal a lingerie slip beneath. As the girls—including Elvis' angelic granddaughter Riley Keough, in demure black velvet—clustered on the orchid-pink leatherette banquettes of the Regine's-inspired disco set, one model sped past in a high-neck, long-sleeve black lace gown that looked conservative enough for Mrs. Bush. Until she turned her back, revealing the sheer, unlined lace back that flashed an emerald-green bra and panty set. Perfect for the next Super Bowl.</p></div>"
36,fall,2004,f2004,donna-karan,"A black cashmere bodysuit shown against a backdrop of the New York City skyline by night. That’s how Donna Karan opened her fall show, drawing a direct line from her first collection, 20 years ago, right up to the present. That scrap of jersey kick-started Karan’s empire and changed the way women thought about power dressing, while the energy of the city was refracted in her thoroughly modern clothes. Two decades later, she’s still guided by the same twin stars.</p><p>The designer replaced the heated sensuality of her spring collection with a moody remoteness, reinforced by the sober palette: plum, brown, rust, ocher yellow, and chartreuse. She played that out in soft cashmere and wool jerseys, silk tulle, burnt-out velvets, and wool bouclé, often topped with little twisted fur neckpieces. Snug jersey dresses were inventively wrapped and frequently anchored by glass buckles courtesy of jeweler William Morris. Karan’s sportswear, as always, looked light enough to float, while the raw seams and rugged leathers added a gloss of dark charm. Evening dresses incorporating suede, cashmere, and velvet seemed more suited to a salon than a soirée, but Karan’s gold-sequin and tulle gown could light up the night all by itself.</p></div>"
37,fall,2004,f2004,dries-van-noten,"Dries Van Noten could never see a woman as a power vixen or a sex bomb. His natural affections have always tended toward the eclectic, eccentric, intellectual type whose mind has been broadened by travel. This woman likes gentle, layered, softly colored, unrestricting clothes, and—Van Noten has discovered—she has a surprising eye for the odd, richly sparkling accessory or two. She is, in fact, his customer, so it's hardly surprising to find the designer staying true to the arts-and-crafts, twenties-thirties sensibility that just so happens to be sweeping fashion right now.</p><p>This season, she is personified as a poetry-reading Bloomsbury aesthete with a passion for chinoiserie. She lives in dusty, washed-out colors—mushroom, plaster pink, aged greens—made up into loose twenties blouses, block-patterned jacquard coats, and tweedy cardigan knits. She has traveled, probably by air (which maybe accounts for her eccentric insistence on wearing Red Baron-esque leather flying trews). One of her adventures clearly took her to Somerset Maugham's Singapore, for she has returned with embroidered silk pajamas and richly embellished Chinese jackets as souvenirs. For afternoons in her study (writing her memoirs in purple ink, no doubt), she sits comfortably in silken dévoré-velvet kimonos to summon the muse.</p><p>But that's enough of that. What practical fashion fiends will note from this collection is Van Noten's way with a great decorative scarf—an accessory category he has made almost his own. For fall, it's transformed into a little fur neck-collar with a jewel-encrusted placket—an instant must-have, even if you're not a paid-up member of the eternal Van Noten sisterhood.</p></div>"
38,fall,2004,f2004,dsquared,"<em>The Simple Life</em>, Season 2: Paris Hilton and Nicole Richie in Calgary. If that pitch flies in Hollywood, Dsquared has the wardrobe prepped and ready to go. For their fall collection, the irrepressible Caten twins took Canada—their home and native land—and its icons as the starting point for a kitschy meander through rugged winterwear.</p><p>The theme was introduced by a matched set of brawny, red-jacketed Mounties and developed by the parade of woodsy, lumberjack-flavored pieces that followed—bulky wools in windowpane plaids, plush fox-fur-trimmed coats, lots of little sweaters. In fact, when in doubt, the Catens miniaturize, creating shrunken jackets, plaid kilts that elsewhere would be called belts, and variations on their famously very low-slung pants (this season cropped at midcalf and worn with high-heel work boots). It was cute, cheerful, and wholesomely trashy, if a little far from both the sweetly feminine and luxe bohemian looks that are filling other runways. Then again, the Caten brothers have never followed anyone's map but their own.</p></div>"
39,fall,2004,f2004,emanuel-ungaro,"There are times when a show is in progress and, suddenly, a question crops up: Just exactly which season are these clothes for? That particular thought crossed the mind while watching Giambattista Valli's latest efforts for the house of Ungaro. Valli, rather guilty in the past of loading his outfits with too many extras (fedoras and fur wraps and feathery fripperies), stripped back to nothing this season but for some fabulous Buccellati earrings and the occasional gem-studded satin bag.</p><p>But perhaps this stripping process went too far. What Valli showed on the runway flashed enough flesh to make even a spring collection seem skimpy, yet these looks are meant for fall. When the weather turns chilly, is a woman really going to reach for a tiered floral silk mini or a nude beaded chiffon dress? It's hypothermia on a hanger—not to mention out of sync with where fashion is now. As the recent Academy Awards made clear, blatant skin-baring is out, and seduction is turning more subtle. If Valli's efforts to simplify what he shows had included more of those curvy tweed jackets and leopard-print wrap coats that did make it onto the runway, he might have given this collection greater substance—in every sense of the word.</p></div>"
40,fall,2004,f2004,emilio-pucci,"Christian Lacroix relaxed into his element at Pucci for fall—meaning there was more of his signature, slightly wacky styling on show. That¿s a plus in a season when colorful, offbeat eclecticism is the flavor of the moment, and even more so given Lacroix¿s practiced skill with color and complex, floaty asymmetries destined for the party circuit.</p><p>To start, Lacroix veered off piste from Pucci¿s St. Moritz ski heritage, choosing instead to stick to city tweeds and sweaters. He Puccified those herringbone coats, neat jackets, and knickers by printing them with an adaptation of a late-sixties/early seventies archive design called Moire. The mix of fox-fur collars, suede platforms, and trilbies made for combinations few might copy verbatim, but that¿s OK. Modern shoppers trawl Pucci to cherry-pick items, and Lacroix laid on plenty of quirky amusements, from multi-patterned sweaters to odd, bright psychedelic hats to oversized satin totes.</p><p>Still, Lacroix seemed happiest when he lightened his palette and moved into evening. Adding silver Lurex to the pink, green, and turquoise prints, knotting flyaway scarf details, and applying spiderweb crochet, he made fragile little dresses that will be life-enhancing additions to winter¿s dark nights.</p></div>"
41,fall,2004,f2004,emporio-armani,"With a video of skyscrapers flickering behind them, Giorgio Armani's new Emporio women marched out. They're a far cry from his serious, be-suited, go-to-work army of old, though; they may be business types, but they're still in the mood to face the day feeling, well, considerably foxier than the average straight-laced corporate recruit.</p><p>Crimped hair, dangly earrings, and high heels were the ever-so-slightly trashy foil for Armani's signature softly-tailored coats, rounded in the shoulder and flared at the hem. Biker jackets in pony and mid-calf flippy skirts replaced his more familiar office-proper suitings. As the collection headed toward evening, a Spanish Gypsy element cropped up in head scarves and heavy tasselled fringe on stoles and knits. The show ended with a burst of song from a young woman performer, Yu Yu—a lead-in to the music-business party Armani was to throw later that evening at his nightclub. Though some of the design specifics of the collection didn't gel, Armani's message was clear: He's in a mood to lighten up and let his women look as if they want to live a little.</p></div>"
42,fall,2004,f2004,fendi,"Sitting in a freezing, inhospitable industrial space waiting for the Fendi show to begin, the huddled, goose-pimpled audience was craving a major fur moment in more ways than one. When Karl Lagerfeld's slick-haired futuristic amazons began to stalk out, bristling with armfuls of metal jewellery, the knitted furs they dragged behind them did have an enviable survival-blanket appeal. But these surprisingly restrained offerings were hardly the kind of explosively creative pieces expected from the house that rewrote the rule book on skins and pelts.</p><p>There were no obvious references for the tight, sometimes hobbling silhouettes and aggressively hard-edged look Lagerfeld created (except, perhaps, for a touch of the sci-fi movie <em>Gattaca</em>). His army of women teetered the 100-yard runway in round-toed wedges, brandishing the new Fendi bags like totems (one with a shiny metal handle reminiscent of a transistor radio's, another a jewelled and mirrored minaudière). To be fair, Lagerfeld should get some credit for taking an anti-vintage stance this season—somebody had to do it, after all. ""It was not about any past,"" he declared. ""Certainly not my own."" That said, his drive to modernism had a dispiriting joylessness about it. Luxe fashion like Fendi's, which speaks in the details of incredible craftsmanship, doesn't necessarily shine in such cold and impersonal surroundings.</p></div>"
